23,04/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.01052778,0.01,50.76,0.0,3908.34,1149.29,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,31.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
24,05/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.00436111,0.0,50.76,0.0,3908.34,1200.05,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,30.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
25,06/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.00819444,0.0,50.76,0.0,3908.34,1250.81,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,31.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
26,07/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.01202778,0.01,50.76,0.0,3908.34,1301.57,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,30.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
27,08/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.00586111,0.0,50.76,0.0,3908.34,1352.33,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,31.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
28,09/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.00969444,0.0,50.76,0.0,3908.34,1403.09,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,31.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
29,10/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.01352778,0.01,50.76,0.0,3908.34,1453.85,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,30.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
30,11/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.00736111,0.0,50.76,0.0,3908.34,1504.61,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,31.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
31,12/21/2023,6091.66,6091.66,50.76383333,0.00383333,0.01119444,0.01,50.76,0.0,3908.34,1555.37,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,0.0,30.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
32,01/21/2024,6091.66,6091.66,50.76383333,0.00383333,0.00502778,0.0,50.76,0.0,3908.34,1606.13,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,20.0,11.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
33,02/21/2024,6091.66,6091.66,50.76383333,0.00383333,0.00886111,0.0,50.76,0.0,3908.34,1656.89,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,31.0,0.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
34,03/21/2024,6091.66,6091.66,50.76383333,0.00383333,0.01269444,0.01,50.76,0.0,3908.34,1707.65,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,29.0,0.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
35,04/21/2024,6091.66,6091.66,50.76383333,0.00383333,0.00652778,0.0,50.76,0.0,3908.34,1758.41,50.76,0.0,0.0,0.00833333,0.0,50.76383333,0.0,31.0,0.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
36-,05/21/2024,6091.66,0.0,50.76383333,0.00383333,0.01036111,0.01,50.76,6091.66,10000.0,1809.17,6142.42,0.0,0.0,0.00833333,10000.0,50.76383333,0.0,30.0,0.0,5.08,5.07638333,0.0,0.0,0.0,0.00083333
