23,08/12/2023,7910.83,7910.83,79.1083,-0.0017,-0.00736667,0.0,79.11,0.0,3089.17,1850.42,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,09/12/2023,7910.83,7910.83,79.1083,-0.0017,-0.00906667,0.0,79.11,0.0,3089.17,1929.53,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,10/12/2023,7910.83,7910.83,79.1083,-0.0017,-0.01076667,-0.01,79.11,0.0,3089.17,2008.64,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,11/12/2023,7910.83,7910.83,79.1083,-0.0017,-0.00246667,0.0,79.11,0.0,3089.17,2087.75,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,12/12/2023,7910.83,7910.83,79.1083,-0.0017,-0.00416667,0.0,79.11,0.0,3089.17,2166.86,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,01/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.00586667,0.0,79.11,0.0,3089.17,2245.97,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,02/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.00756667,0.0,79.11,0.0,3089.17,2325.08,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,03/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.00926667,0.0,79.11,0.0,3089.17,2404.19,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,04/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.01096667,-0.01,79.11,0.0,3089.17,2483.3,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,05/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.00266667,0.0,79.11,0.0,3089.17,2562.41,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,06/12/2024,7910.83,7910.83,79.1083,-0.0017,-0.00436667,0.0,79.11,0.0,3089.17,2641.52,79.11,0.0,0.0,0.01,0.0,79.1083,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,07/12/2024,7910.83,0.0,79.1083,-0.0017,-0.00606667,0.0,79.11,7910.83,11000.0,2720.63,7989.94,0.0,0.0,0.01,11000.0,79.1083,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
